sheet_code,url
4846-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500182.47481397144,2045291.4812781448,526569.0267573922,2072968.3904962887"
4846-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=526530.5548766828,2045309.6787220207,552955.9844566813,2073023.7563300782"
4946-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=552878.9663205692,2045364.4096295726,579343.7517633921,2073116.0823864583"
4946-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=579228.1809665164,2045455.678805932,605732.7327292414,2073245.3764707693"
5046-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=605578.5993662045,2045583.4939562634,632123.3313061047,2073411.6494883923"
5046-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=631930.6225714649,2045747.8657857766,658515.9519460483,2073614.915544752"
5146-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=658284.6513343286,2045948.8081996995,684910.9986013152,2073855.1916453217"
5146-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=684641.086606995,2046186.3384033113,711308.8759243544,2074132.498195625"
5246-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=711000.3297418645,2046460.476401919,737709.9883678155,2074446.8586012316"
5246-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=737362.7818915426,2046771.24540088,764114.7407845635,2074798.2992677637"
4445-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=315187.48652787146,2018284.2194287144,341849.0614579493,2046187.2973282593"
4545-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=341620.6204748171,2018085.4750403094,368241.66254081577,2045949.630367933"
4545-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=368051.3125255579,2017922.8762325475,394632.24527313054,2045748.5509360752"
4645-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=394479.97003077803,2017796.4092103005,421021.21380566794,2045584.042137643"
4645-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=420907.0004412702,2017706.063078453,447408.9722892986,2045456.0899776216"
4745-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=447332.81110792235,2017651.8303419056,473795.9246750283,2045364.6837610055"
4745-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=473757.80928175646,2017633.7064055784,500182.47481397144,2045309.8157928318"
4845-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500182.40201391623,2017633.7064055784,526606.9965556752,2045309.6787220207"
4845-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=526569.0267573922,2017651.6895743958,553031.9999584579,2045364.4096295726"
4945-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=552955.9844566813,2017705.781553315,579457.8194738461,2045455.678805932"
4945-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=579343.7517633921,2017795.9869473076,605884.8623535729,2045583.4939562634"
5045-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=605732.7327292414,2017922.3132613674,632313.5358495533,2045747.8657857766"
5045-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=632123.3313061047,2018084.771400515,658744.2474138787,2045948.8081996995"
5145-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=658515.9519460483,2018283.3750697942,685177.404398829,2046186.3384033113"
5145-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=684910.9986013152,2018518.141274277,711613.4146568851,2046460.476401919"
5245-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=711308.8759243544,2018789.089919065,738052.6859407385,2046771.24540088"
5645-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=922642.3921139746,2022262.6611519721,949733.2693387046,2050579.932562898"
5645-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=949083.9791439641,2022860.6601949974,976220.2829645694,2051221.941713784"
5745-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=975532.4542790144,2023495.2117314392,1002714.6507565847,2051900.9863212975"
5745-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1001988.2249743328,2024166.3698668627,1029216.7842703458,2052617.1242914032"
5845-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1028451.6992854564,2024874.1920069028,1055727.0953617622,2053370.4165301207"
4545-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=341395.18516886706,1990423.0806314654,368051.3125255579,2018284.2194287144"
4545-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=367863.4665367352,1990262.4041117541,394479.97003077803,2018085.4750403094"
4645-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=394329.69746399776,1990137.4316247308,420907.0004412702,2017922.8762325475"
4645-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=420794.2886014548,1990048.1525751653,447332.81110792235,2017796.4092103005"
4745-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=447257.6503000072,1989994.5592678252,473757.80928175646,2017706.063078453"
4745-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=473720.193110684,1989976.6472074934,500182.40201391623,2017651.8303419056"
4845-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500182.3272846347,1989976.6472074934,526644.4633731495,2017651.6895743958"
4845-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=526606.9965556752,1989994.414798955,553107.0114276735,2017705.781553315"
4945-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=553031.9999584579,1990047.8636470032,579570.3820997938,2017795.9869473076"
4945-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=579457.8194738461,1990136.9982564475,606034.9856412675,2017922.3132613674"
5045-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=605884.8623535729,1990261.8263321104,632501.232604024,2018084.771400515"
5045-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=632313.5358495533,1990422.3584788218,658969.5335401788,2018283.3750697942"
5145-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=658744.2474138787,1990618.6083014358,685440.2993020421,2018518.141274277"
5145-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=685177.404398829,1990850.5927048242,711913.9405421122,2018789.089919065"
5245-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=711613.4146568851,1991118.3312938763,738390.8685131079,2019096.2440092915"
5345-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=790942.6439976781,1992136.316924232,817845.4857421487,2020235.2159044584"
5445-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=817394.1473772642,1992547.3319052944,844339.6750685294,2020687.4841284794"
5445-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=843850.5453956616,1992994.2460968364,870839.2097928877,2021176.119524152"
5545-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=896779.6617646196,1993995.928031607,923855.9661524993,2022262.6611519721"
5645-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=923253.1991237148,1994550.781485045,950374.0142969319,2022860.6601949974"
5645-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=949733.2693387046,1995141.7055693883,976899.0604577174,2023495.2117314392"
5745-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=976220.2829645694,1995768.7509898483,1003431.5190901874,2024166.3698668627"
5745-II," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1002714.6507565847,1996431.9712516759,1029971.8047499837,2024874.1920069028"
5845-III," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=1029216.7842703458,1997131.4234601601,1056520.3326930809,2025618.738757242"
4544-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=341172.7594406259,1962761.359454167,367863.4665367352,1990619.4747791002"
4544-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=367678.1280750323,1962602.6175199905,394329.69746399776,1990423.0806314654"
4644-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=394181.4303736423,1962479.1491657502,420794.2886014548,1990262.4041117541"
4644-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=420683.0801872363,1962390.9437960947,447257.6503000072,1990137.4316247308"
4744-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=447183.4911667274,1962337.994015671,473720.193110684,1990048.1525751653"
4744-I," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=473683.0768631373,1962320.295129113,500182.3272846347,1989994.5592678252"
4844-IV," http://110.164.49.72:8081/geoserver/WMSDOL/wms?service=WMS&request=GetMap&version=1.1.1&format=application%2Frss%20xml&layers=WMSDOL:MV_SPARCEL&styles=&height=256&width=256&transparent=false&srs=EPSG%3A24047&bbox=500182.2508276208,1962320.295129113,526681.4266114689,1989994.414798955"
